TRACE (ray tracing) @ frequency of    1700.00     Hz
Reg Path(Re)  TimeG(s) %dTimeG/T %dPath/WL    WL(km)    R(Re) Alt(km)    Lat^o   Long^o     L(Re)         F/Fge           F/FgH         n(cm-3)       %H+  %He+   %O+ LHR/kHz   RefrInd VeK^o AzK^o ThK^o ThG^o PhK^o Gen^o Res^o
 0  1.78     0.512      38.2      52.0      10.7      5.52158  28807. -17.7391   4.1317   6.087             0.37525       688.94995            8.67 100.0   0.0   0.0   0.104  16.4      70.9 194.0 135.7 181.4 360.0 138.6 112.0
 0  1.79     0.515      38.4      52.4      10.7      5.51758  28781. -17.8180   4.1524   6.088             0.37412       686.88684            8.67 100.0   0.0   0.0   0.105  16.5      70.7 194.0 135.4 181.5 360.0 138.4 112.0
 0  1.80     0.517      38.5      52.8      10.7      5.51353  28756. -17.8971   4.1732   6.089             0.37299       684.80817            8.68 100.0   0.0   0.0   0.105  16.5      70.5 194.0 135.0 181.6 360.0 138.2 111.9
 0  1.81     0.519      38.6      53.3      10.6      5.50943  28730. -17.9765   4.1941   6.089             0.37185       682.71069            8.68 100.0   0.0   0.0   0.105  16.6      70.3 194.0 134.7 181.7 360.0 138.0 111.8
 0  1.82     0.521      38.7      53.7      10.6      5.50527  28703. -18.0562   4.2150   6.090             0.37069       680.59473            8.69 100.0   0.0   0.0   0.105  16.6      70.1 194.1 134.4 181.8 360.0 137.8 111.8
 0  1.83     0.524      38.9      54.2      10.6      5.50106  28676. -18.1361   4.2361   6.091             0.36953       678.46051            8.70 100.0   0.0   0.0   0.106  16.7      69.9 194.1 134.0 181.9 360.0 137.7 111.7
 0  1.83     0.526      39.0      54.6      10.5      5.49680  28649. -18.2164   4.2572   6.092             0.36836       676.30786            8.70 100.0   0.0   0.0   0.106  16.7      69.8 194.1 133.7 182.0 360.0 137.5 111.6
 0  1.84     0.528      39.2      55.1      10.5      5.49248  28622. -18.2969   4.2785   6.093             0.36718       674.13586            8.71 100.0   0.0   0.0   0.106  16.8      69.6 194.1 133.4 182.1 360.0 137.3 111.5
 0  1.85     0.531      39.3      55.6      10.5      5.48811  28594. -18.3777   4.2998   6.094             0.36598       671.94550            8.71 100.0   0.0   0.0   0.107  16.9      69.4 194.1 133.0 182.2 360.0 137.1 111.5
 0  1.86     0.533      39.5      56.1      10.4      5.48368  28566. -18.4588   4.3213   6.095             0.36478       669.73541            8.72 100.0   0.0   0.0   0.107  16.9      69.2 194.1 132.7 182.3 360.0 136.8 111.4
 0  1.87     0.535      39.6      56.6      10.4      5.47919  28537. -18.5402   4.3428   6.095             0.36356       667.50507            8.72 100.0   0.0   0.0   0.107  17.0      69.0 194.1 132.4 182.3 360.0 136.6 111.3
 0  1.88     0.538      39.7      57.1      10.3      5.47465  28508. -18.6219   4.3644   6.096             0.36234       665.25580            8.73 100.0   0.0   0.0   0.108  17.1      68.8 194.1 132.0 182.4 360.0 136.4 111.2
 0  1.89     0.540      39.9      57.7      10.3      5.47004  28479. -18.7039   4.3862   6.097             0.36110       662.98706            8.74 100.0   0.0   0.0   0.108  17.1      68.6 194.1 131.7 182.5 360.0 136.2 111.2
 0  1.90     0.542      40.0      58.2      10.3      5.46537  28449. -18.7863   4.4080   6.098             0.35986       660.69708            8.74 100.0   0.0   0.0   0.109  17.2      68.4 194.1 131.4 182.6 360.0 136.0 111.1
 0  1.91     0.545      40.2      58.8      10.2      5.46065  28419. -18.8689   4.4300   6.098             0.35860       658.38696            8.75 100.0   0.0   0.0   0.109  17.2      68.2 194.1 131.0 182.7 360.0 135.8 111.0
 0  1.92     0.547      40.4      59.3      10.2      5.45586  28388. -18.9520   4.4521   6.099             0.35733       656.05701            8.76 100.0   0.0   0.0   0.109  17.3      68.0 194.1 130.7 182.8 360.0 135.6 110.9
 0  1.93     0.549      40.5      59.9      10.1      5.45100  28357. -19.0353   4.4743   6.100             0.35605       653.70526            8.76 100.0   0.0   0.0   0.110  17.4      67.9 194.1 130.4 182.9 360.0 135.4 110.9
 0  1.94     0.552      40.7      60.5      10.1      5.44608  28326. -19.1191   4.4966   6.101             0.35476       651.33221            8.77 100.0   0.0   0.0   0.110  17.5      67.7 194.1 130.0 183.0 360.0 135.2 110.8
 0  1.95     0.554      40.9      61.2      10.1      5.44109  28294. -19.2032   4.5191   6.101             0.35345       648.93787            8.78 100.0   0.0   0.0   0.110  17.5      67.5 194.1 129.7 183.1 360.0 135.0 110.7
 0  1.96     0.557      41.0      61.8      10.0      5.43604  28262. -19.2877   4.5416   6.102             0.35214       646.52228            8.78 100.0   0.0   0.0   0.111  17.6      67.3 194.2 129.4 183.2 360.0 134.8 110.6
 0  1.97     0.559      41.2      62.4      9.98      5.43092  28229. -19.3726   4.5643   6.102             0.35081       644.08508            8.79 100.0   0.0   0.0   0.111  17.7      67.1 194.2 129.1 183.3 360.0 134.6 110.5
 0  1.98     0.561      41.4      63.1      9.94      5.42573  28196. -19.4578   4.5871   6.103             0.34947       641.62512            8.80 100.0   0.0   0.0   0.112  17.7      67.0 194.2 128.7 183.4 360.0 134.3 110.5
 0  1.99     0.564      41.6      63.8      9.90      5.42047  28163. -19.5435   4.6101   6.103             0.34812       639.14307            8.80 100.0   0.0   0.0   0.112  17.8      66.8 194.2 128.4 183.5 360.0 134.1 110.4
 0  2.00     0.566      41.8      64.5      9.86      5.41513  28129. -19.6296   4.6332   6.104             0.34675       636.63702            8.81 100.0   0.0   0.0   0.113  17.9      66.6 194.2 128.1 183.6 360.0 133.9 110.3
 0  2.01     0.569      41.9      65.2      9.81      5.40973  28094. -19.7161   4.6564   6.104             0.34537       634.10828            8.82 100.0   0.0   0.0   0.113  18.0      66.4 194.2 127.8 183.7 360.0 133.7 110.2
 0  2.02     0.571      42.1      65.9      9.77      5.40424  28059. -19.8031   4.6798   6.105             0.34398       631.55621            8.83 100.0   0.0   0.0   0.113  18.0      66.2 194.2 127.4 183.8 360.0 133.5 110.1
 0  2.03     0.574      42.3      66.8      9.73      5.39868  28024. -19.8905   4.7033   6.105             0.34258       628.98151            8.83 100.0   0.0   0.0   0.114  18.1      66.1 194.2 127.1 183.9 360.0 133.2 110.0
 0  2.04     0.576      42.5      67.5      9.68      5.39305  27988. -19.9784   4.7270   6.106             0.34117       626.38171            8.84 100.0   0.0   0.0   0.114  18.2      65.9 194.2 126.8 184.0 360.0 133.0 109.9
 0  2.05     0.579      42.7      68.3      9.64      5.38733  27952. -20.0667   4.7508   6.106             0.33974       623.75793            8.85 100.0   0.0   0.0   0.115  18.3      65.7 194.2 126.5 184.1 360.0 132.8 109.9
 0  2.06     0.581      43.0      69.1      9.60      5.38154  27915. -20.1555   4.7748   6.107             0.33830       621.11078            8.86 100.0   0.0   0.0   0.115  18.4      65.6 194.2 126.1 184.2 360.0 132.6 109.8
 0  2.07     0.584      43.2      70.0      9.55      5.37566  27877. -20.2448   4.7990   6.107             0.33684       618.43787            8.87 100.0   0.0   0.0   0.116  18.5      65.4 194.2 125.8 184.3 360.0 132.4 109.7
 0  2.08     0.586      43.4      70.9      9.51      5.36969  27839. -20.3347   4.8233   6.107             0.33537       615.73993            8.87 100.0   0.0   0.0   0.116  18.5      65.2 194.3 125.5 184.4 360.0 132.1 109.6
 0  2.09     0.589      43.6      71.7      9.46      5.36365  27801. -20.4250   4.8478   6.107             0.33389       613.01660            8.88 100.0   0.0   0.0   0.117  18.6      65.1 194.3 125.2 184.5 360.0 131.9 109.5
 0  2.10     0.591      43.8      72.7      9.42      5.35751  27762. -20.5159   4.8724   6.108             0.33239       610.26740            8.89 100.0   0.0   0.0   0.117  18.7      64.9 194.3 124.9 184.6 360.0 131.7 109.4
 0  2.11     0.594      44.1      73.6      9.37      5.35129  27722. -20.6073   4.8973   6.108             0.33088       607.49188            8.90 100.0   0.0   0.0   0.118  18.8      64.7 194.3 124.6 184.7 360.0 131.4 109.3
 0  2.12     0.597      44.3      74.6      9.33      5.34498  27682. -20.6993   4.9223   6.108             0.32935       604.69025            8.91 100.0   0.0   0.0   0.118  18.9      64.6 194.3 124.2 184.8 360.0 131.2 109.2
 0  2.13     0.599      44.5      75.5      9.28      5.33857  27641. -20.7919   4.9475   6.108             0.32781       601.86237            8.92 100.0   0.0   0.0   0.119  19.0      64.4 194.3 123.9 184.9 360.0 131.0 109.1
 0  2.14     0.602      44.8      76.6      9.24      5.33207  27600. -20.8850   4.9729   6.108             0.32626       599.00684            8.93 100.0   0.0   0.0   0.119  19.1      64.2 194.3 123.6 185.0 360.0 130.7 109.0
 0  2.15     0.604      45.0      77.6      9.19      5.32548  27558. -20.9788   4.9985   6.108             0.32469       596.12280            8.94 100.0   0.0   0.0   0.120  19.2      64.1 194.3 123.3 185.1 360.0 130.5 108.9
 0  2.17     0.607      45.3      78.7      9.14      5.31878  27515. -21.0732   5.0243   6.109             0.32310       593.21124            8.95 100.0   0.0   0.0   0.121  19.3      63.9 194.3 123.0 185.2 360.0 130.3 108.9
 0  2.18     0.610      45.5      79.8      9.10      5.31199  27472. -21.1682   5.0503   6.109             0.32150       590.27222            8.96 100.0   0.0   0.0   0.121  19.4      63.8 194.3 122.7 185.3 360.0 130.0 108.8
 0  2.19     0.612      45.8      81.0      9.05      5.30510  27428. -21.2639   5.0766   6.109             0.31988       587.30420            8.97 100.0   0.0   0.0   0.122  19.5      63.6 194.3 122.3 185.4 360.0 129.8 108.7
 0  2.20     0.615      46.1      82.1      9.00      5.29811  27383. -21.3602   5.1030   6.108             0.31825       584.30859            8.98 100.0   0.0   0.0   0.122  19.6      63.4 194.4 122.0 185.5 360.0 129.5 108.6
 0  2.21     0.618      46.3      83.4      8.96      5.29101  27338. -21.4573   5.1297   6.108             0.31660       581.28265            8.99 100.0   0.0   0.0   0.123  19.7      63.3 194.4 121.7 185.5 360.0 129.3 108.5
 0  2.22     0.621      46.6      84.6      8.91      5.28379  27292. -21.5551   5.1566   6.108             0.31494       578.22583            9.00 100.0   0.0   0.0   0.124  19.8      63.1 194.4 121.4 185.6 360.0 129.0 108.4
 0  2.24     0.623      46.9      85.9      8.86      5.27647  27245. -21.6536   5.1838   6.108             0.31326       575.13831            9.01 100.0   0.0   0.0   0.124  19.9      63.0 194.4 121.1 185.7 360.0 128.8 108.3
 0  2.25     0.626      47.2      87.2      8.81      5.26903  27198. -21.7528   5.2112   6.108             0.31156       572.02081            9.02 100.0   0.0   0.0   0.125  20.0      62.8 194.4 120.8 185.8 360.0 128.5 108.2
 0  2.26     0.629      47.5      88.6      8.76      5.26149  27150. -21.8528   5.2388   6.108             0.30984       568.87231            9.03 100.0   0.0   0.0   0.125  20.1      62.7 194.4 120.5 185.9 360.0 128.3 108.0
 0  2.27     0.632      47.8      90.0      8.71      5.25382  27101. -21.9536   5.2667   6.107             0.30811       565.69238            9.04 100.0   0.0   0.0   0.126  20.2      62.5 194.4 120.2 186.0 360.0 128.0 107.9
 0  2.28     0.635      48.1      91.4      8.66      5.24603  27051. -22.0553   5.2949   6.107             0.30636       562.47955            9.05 100.0   0.0   0.0   0.127  20.4      62.4 194.4 119.8 186.0 360.0 127.8 107.8
 0  2.30     0.637      48.4      92.9      8.61      5.23812  27001. -22.1578   5.3234   6.107             0.30459       559.23438            9.07 100.0   0.0   0.0   0.128  20.5      62.3 194.4 119.5 186.1 360.0 127.5 107.7
 0  2.31     0.640      48.7      94.5      8.56      5.23008  26950. -22.2611   5.3521   6.106             0.30281       555.95618            9.08 100.0   0.0   0.0   0.128  20.6      62.1 194.4 119.2 186.2 360.0 127.3 107.6
 0  2.32     0.643      49.1      96.0      8.51      5.22191  26898. -22.3653   5.3811   6.106             0.30100       552.64429            9.09 100.0   0.0   0.0   0.129  20.7      62.0 194.5 118.9 186.3 360.0 127.0 107.5
 0  2.33     0.646      49.4      97.7      8.46      5.21361  26845. -22.4705   5.4105   6.106             0.29918       549.29822            9.10 100.0   0.0   0.0   0.130  20.8      61.8 194.5 118.6 186.4 360.0 126.8 107.4
 0  2.35     0.649      49.8      99.3      8.41      5.20518  26791. -22.5765   5.4401   6.105             0.29734       545.91779            9.12 100.0   0.0   0.0   0.131  21.0      61.7 194.5 118.3 186.4 360.0 126.5 107.3
 0  2.36     0.652      50.1      101.      8.36      5.19660  26737. -22.6836   5.4701   6.104             0.29548       542.50134            9.13 100.0   0.0   0.0   0.131  21.1      61.6 194.5 118.0 186.5 360.0 126.2 107.2
 0  2.37     0.655      50.5      103.      8.31      5.18789  26681. -22.7916   5.5003   6.104             0.29360       539.04834            9.14 100.0   0.0   0.0   0.132  21.2      61.4 194.5 117.7 186.6 360.0 126.0 107.1
 0  2.39     0.658      50.9      105.      8.26      5.17902  26625. -22.9007   5.5310   6.103             0.29170       535.56042            9.16 100.0   0.0   0.0   0.133  21.4      61.3 194.5 117.4 186.6 360.0 125.7 107.0
 0  2.40     0.661      51.2      107.      8.20      5.17002  26567. -23.0108   5.5619   6.103             0.28978       532.03632            9.17 100.0   0.0   0.0   0.134  21.5      61.2 194.5 117.1 186.7 360.0 125.4 106.8
 0  2.42     0.664      51.6      109.      8.15      5.16086  26509. -23.1220   5.5933   6.102             0.28784       528.47430            9.18 100.0   0.0   0.0   0.135  21.6      61.0 194.5 116.8 186.8 360.0 125.1 106.7
 0  2.43     0.667      52.0      111.      8.10      5.15154  26449. -23.2343   5.6250   6.101             0.28588       524.87457            9.20 100.0   0.0   0.0   0.136  21.8      60.9 194.5 116.5 186.8 360.0 124.9 106.6
 0  2.44     0.670      52.4      113.      8.04      5.14207  26389. -23.3478   5.6570   6.100             0.28390       521.23669            9.21 100.0   0.0   0.0   0.136  21.9      60.8 194.6 116.2 186.9 360.0 124.6 106.5
 0  2.46     0.673      52.9      115.      7.99      5.13243  26328. -23.4625   5.6895   6.099             0.28189       517.55872            9.23 100.0   0.0   0.0   0.137  22.1      60.6 194.6 115.8 186.9 360.0 124.3 106.4
 0  2.47     0.676      53.3      117.      7.94      5.12262  26265. -23.5784   5.7224   6.098             0.27987       513.84125            9.24 100.0   0.0   0.0   0.138  22.2      60.5 194.6 115.5 187.0 360.0 124.0 106.3
 0  2.49     0.679      53.7      120.      7.88      5.11264  26202. -23.6956   5.7557   6.097             0.27782       510.08255            9.26 100.0   0.0   0.0   0.139  22.4      60.4 194.6 115.2 187.1 360.0 123.8 106.1
 0  2.50     0.683      54.2      122.      7.83      5.10248  26137. -23.8140   5.7894   6.096             0.27575       506.28265            9.28 100.0   0.0   0.0   0.140  22.5      60.3 194.6 114.9 187.1 360.0 123.5 106.0
 0  2.52     0.686      54.6      125.      7.77      5.09214  26071. -23.9338   5.8236   6.095             0.27366       502.44141            9.29 100.0   0.0   0.0   0.141  22.7      60.1 194.6 114.6 187.2 360.0 123.2 105.9
 0  2.53     0.689      55.1      127.      7.72      5.08161  26004. -24.0550   5.8583   6.094             0.27155       498.55667            9.31 100.0   0.0   0.0   0.142  22.9      60.0 194.6 114.3 187.2 360.0 122.9 105.8
 0  2.55     0.692      55.6      130.      7.66      5.07089  25936. -24.1777   5.8934   6.093             0.26941       494.62836            9.33 100.0   0.0   0.0   0.144  23.0      59.9 194.7 114.0 187.2 360.0 122.6 105.6
 0  2.56     0.696      56.1      133.      7.60      5.05998  25866. -24.3018   5.9290   6.092             0.26724       490.65585            9.35 100.0   0.0   0.0   0.145  23.2      59.8 194.7 113.7 187.3 360.0 122.3 105.5
 0  2.58     0.699      56.6      136.      7.55      5.04885  25795. -24.4275   5.9651   6.090             0.26505       486.63809            9.37 100.0   0.0   0.0   0.146  23.4      59.7 194.7 113.4 187.3 360.0 122.0 105.4
 0  2.60     0.702      57.2      139.      7.49      5.03752  25723. -24.5548   6.0018   6.089             0.26284       482.57440            9.39 100.0   0.0   0.0   0.147  23.5      59.6 194.7 113.1 187.4 360.0 121.7 105.2
 0  2.61     0.706      57.7      142.      7.43      5.02597  25649. -24.6837   6.0391   6.088             0.26060       478.46286            9.40 100.0   0.0   0.0   0.148  23.7      59.5 194.7 112.8 187.4 360.0 121.4 105.1
 0  2.63     0.709      58.3      145.      7.38      5.01420  25574. -24.8144   6.0769   6.086             0.25834       474.30392            9.42 100.0   0.0   0.0   0.149  23.9      59.4 194.7 112.5 187.4 360.0 121.1 105.0
 0  2.65     0.712      58.8      149.      7.32      5.00220  25498. -24.9468   6.1153   6.085             0.25604       470.09613            9.45 100.0   0.0   0.0   0.151  24.1      59.3 194.7 112.2 187.5 360.0 120.8 104.8
 0  2.66     0.716      59.4      152.      7.26      4.98996  25420. -25.0810   6.1543   6.083             0.25372       465.83871            9.47 100.0   0.0   0.0   0.152  24.3      59.2 194.8 111.9 187.5 360.0 120.5 104.7
 0  2.68     0.719      60.0      156.      7.20      4.97748  25341. -25.2171   6.1939   6.081             0.25138       461.52972            9.49 100.0   0.0   0.0   0.153  24.5      59.1 194.8 111.6 187.5 360.0 120.2 104.6
 0  2.70     0.723      60.7      160.      7.14      4.96474  25259. -25.3553   6.2342   6.080             0.24900       457.16913            9.51 100.0   0.0   0.0   0.155  24.7      59.0 194.8 111.3 187.5 360.0 119.9 104.4
 0  2.72     0.727      61.3      164.      7.08      4.95175  25177. -25.4954   6.2753   6.078             0.24660       452.75558            9.53 100.0   0.0   0.0   0.156  24.9      58.9 194.8 111.0 187.6 360.0 119.6 104.3
 0  2.73     0.730      62.0      168.      7.02      4.93848  25092. -25.6376   6.3170   6.076             0.24417       448.28717            9.56 100.0   0.0   0.0   0.158  25.1      58.8 194.8 110.7 187.6 360.0 119.2 104.1
 0  2.75     0.734      62.7      172.      6.96      4.92493  25006. -25.7821   6.3595   6.074             0.24170       443.76440            9.58 100.0   0.0   0.0   0.159  25.3      58.7 194.9 110.4 187.6 360.0 118.9 104.0
 0  2.77     0.738      63.4      177.      6.90      4.91110  24918. -25.9289   6.4028   6.072             0.23921       439.18433            9.61 100.0   0.0   0.0   0.161  25.6      58.6 194.9 110.1 187.6 360.0 118.6 103.8
 0  2.79     0.741      64.1      182.      6.83      4.89697  24828. -26.0780   6.4469   6.070             0.23668       434.54657            9.63 100.0   0.0   0.0   0.162  25.8      58.5 194.9 109.8 187.6 360.0 118.3 103.7
 0  2.81     0.745      64.9      187.      6.77      4.88252  24736. -26.2296   6.4918   6.068             0.23412       429.84930            9.66 100.0   0.0   0.0   0.164  26.0      58.4 194.9 109.5 187.6 360.0 117.9 103.5
 0  2.83     0.749      65.7      192.      6.71      4.86776  24641. -26.3837   6.5376   6.066             0.23153       425.09186            9.69 100.0   0.0   0.0   0.166  26.3      58.3 194.9 109.2 187.6 360.0 117.6 103.4
 0  2.85     0.753      66.5      198.      6.64      4.85266  24545. -26.5405   6.5844   6.063             0.22891       420.27231            9.71 100.0   0.0   0.0   0.168  26.5      58.3 195.0 108.9 187.6 360.0 117.2 103.2
 0  2.87     0.757      67.4      203.      6.58      4.83721  24447. -26.7001   6.6321   6.061             0.22625       415.38910            9.74 100.0   0.0   0.0   0.169  26.8      58.2 195.0 108.6 187.6 360.0 116.9 103.1
 0  2.89     0.760      54.5      167.      6.52      4.82300  24356. -26.8463   6.6759   6.059             0.22382       410.93839            9.77 100.0   0.0   0.0   0.171  27.0      58.1 195.0 108.3 187.6 360.0 116.6 102.9
 0  2.91     0.764      55.1      171.      6.47      4.81012  24274. -26.9783   6.7156   6.057             0.22164       406.93686            9.80 100.0   0.0   0.0   0.173  27.3      58.1 195.0 108.0 187.6 360.0 116.3 102.8
 0  2.93     0.767      55.7      175.      6.42      4.79699  24191. -27.1123   6.7560   6.054             0.21944       402.89182            9.82 100.0   0.0   0.0   0.174  27.5      58.0 195.0 107.8 187.5 360.0 116.0 102.7
 0  2.94     0.770      56.3      180.      6.36      4.78361  24105. -27.2483   6.7971   6.052             0.21721       398.80234            9.85 100.0   0.0   0.0   0.176  27.7      58.0 195.0 107.5 187.5 360.0 115.7 102.5
 0  2.96     0.773      56.9      184.      6.31      4.76996  24018. -27.3867   6.8390   6.050             0.21496       394.66699            9.87 100.0   0.0   0.0   0.178  27.9      57.9 195.1 107.3 187.5 360.0 115.5 102.4
 0  2.98     0.777      57.6      189.      6.26      4.75604  23930. -27.5271   6.8816   6.048             0.21268       390.48538            9.90 100.0   0.0   0.0   0.179  28.2      57.9 195.1 107.1 187.5 360.0 115.2 102.3
 0  3.00     0.780      58.3      194.      6.20      4.74184  23839. -27.6700   6.9251   6.046             0.21038       386.25732            9.93 100.0   0.0   0.0   0.181  28.4      57.8 195.1 106.8 187.5 360.0 114.9 102.1
 0  3.02     0.784      59.0      200.      6.15      4.72734  23747. -27.8153   6.9695   6.043             0.20805       381.97913            9.96 100.0   0.0   0.0   0.183  28.7      57.8 195.1 106.6 187.4 360.0 114.6 102.0
 0  3.04     0.787      59.7      205.      6.09      4.71254  23653. -27.9631   7.0147   6.041             0.20569       377.65173            9.99 100.0   0.0   0.0   0.185  29.0      57.7 195.1 106.3 187.4 360.0 114.3 101.9
 0  3.06     0.791      60.4      211.      6.03      4.69743  23556. -28.1135   7.0609   6.038             0.20331       373.27328           10.02 100.0   0.0   0.0   0.187  29.2      57.7 195.2 106.1 187.4 360.0 114.0 101.7
 0  3.08     0.794      61.2      217.      5.98      4.68199  23458. -28.2667   7.1080   6.036             0.20089       368.84320           10.05 100.0   0.0   0.0   0.189  29.5      57.7 195.2 105.8 187.3 360.0 113.7 101.6
 0  3.10     0.798      62.0      223.      5.92      4.66621  23357. -28.4227   7.1562   6.033             0.19845       364.35870           10.09 100.0   0.0   0.0   0.191  29.8      57.6 195.2 105.6 187.3 360.0 113.4 101.4
 0  3.12     0.802      62.8      230.      5.86      4.65008  23255. -28.5816   7.2054   6.030             0.19598       359.81995           10.12 100.0   0.0   0.0   0.194  30.1      57.6 195.2 105.3 187.3 360.0 113.1 101.3
 0  3.14     0.805      50.9      189.      5.81      4.63491  23158. -28.7306   7.2517   6.028             0.19368       355.59442           10.15 100.0   0.0   0.0   0.196  30.4      57.6 195.3 105.1 187.2 360.0 112.8 101.2
 0  3.16     0.808      51.5      194.      5.76      4.62147  23072. -28.8624   7.2928   6.025             0.19166       351.88034           10.18 100.0   0.0   0.0   0.198  30.6      57.6 195.3 104.9 187.2 360.0 112.5 101.0
 0  3.17     0.811      52.1      199.      5.72      4.60777  22985. -28.9962   7.3346   6.023             0.18961       348.12918           10.21 100.0   0.0   0.0   0.200  30.9      57.5 195.3 104.7 187.2 360.0 112.3 100.9
 0  3.19     0.814      52.6      204.      5.67      4.59380  22896. -29.1324   7.3772   6.021             0.18755       344.33890           10.24 100.0   0.0   0.0   0.202  31.1      57.5 195.3 104.5 187.1 360.0 112.0 100.8
 0  3.21     0.817      53.3      209.      5.62      4.57957  22805. -29.2707   7.4207   6.018             0.18546       340.50955           10.27 100.0   0.0   0.0   0.204  31.4      57.5 195.3 104.3 187.1 360.0 111.8 100.7
 0  3.23     0.820      53.9      214.      5.57      4.56506  22713. -29.4115   7.4651   6.016             0.18336       336.64090           10.31 100.0   0.0   0.0   0.206  31.6      57.5 195.4 104.1 187.0 360.0 111.5 100.6
 0  3.25     0.824      54.6      220.      5.52      4.55026  22619. -29.5547   7.5103   6.013             0.18123       332.73047           10.34 100.0   0.0   0.0   0.208  31.9      57.5 195.4 103.9 187.0 360.0 111.3 100.4
 0  3.27     0.827      55.2      226.      5.47      4.53516  22522. -29.7006   7.5565   6.011             0.17907       328.77719           10.38 100.0   0.0   0.0   0.211  32.2      57.5 195.4 103.7 186.9 360.0 111.0 100.3
 0  3.29     0.830      56.0      233.      5.42      4.51974  22424. -29.8491   7.6037   6.008             0.17690       324.78091           10.41 100.0   0.0   0.0   0.213  32.5      57.5 195.4 103.5 186.9 360.0 110.7 100.2
 0  3.31     0.833      56.7      239.      5.37      4.50400  22324. -30.0004   7.6520   6.005             0.17470       320.74020           10.45 100.0   0.0   0.0   0.215  32.8      57.5 195.5 103.3 186.8 360.0 110.5 100.1
 0  3.33     0.837      57.5      246.      5.32      4.48793  22222. -30.1546   7.7013   6.003             0.17247       316.65436           10.49 100.0   0.0   0.0   0.218  33.1      57.5 195.5 103.1 186.8 360.0 110.2  99.9
 0  3.35     0.840      58.3      254.      5.27      4.47150  22117. -30.3118   7.7517   6.000             0.17022       312.52176           10.52 100.0   0.0   0.0   0.220  33.5      57.5 195.5 102.9 186.7 360.0 109.9  99.8
 0  3.37     0.844      47.2      209.      5.22      4.45505  22012. -30.4689   7.8023   5.997             0.16799       308.42581           10.56 100.0   0.0   0.0   0.223  33.8      57.5 195.5 102.7 186.7 360.0 109.6  99.7
 0  3.39     0.846      47.8      214.      5.18      4.44135  21925. -30.5995   7.8445   5.995             0.16615       305.04755           10.60 100.0   0.0   0.0   0.225  34.1      57.5 195.6 102.5 186.6 360.0 109.4  99.6
 0  3.40     0.849      48.4      219.      5.14      4.42740  21836. -30.7323   7.8875   5.992             0.16429       301.63721           10.63 100.0   0.0   0.0   0.228  34.3      57.5 195.6 102.3 186.6 360.0 109.2  99.5
 0  3.42     0.852      48.9      225.      5.09      4.41318  21745. -30.8674   7.9314   5.990             0.16241       298.19351           10.67 100.0   0.0   0.0   0.230  34.6      57.5 195.6 102.2 186.5 360.0 109.0  99.3
 0  3.44     0.855      49.5      231.      5.05      4.39870  21653. -31.0048   7.9761   5.987             0.16052       294.71710           10.70 100.0   0.0   0.0   0.233  34.9      57.5 195.6 102.0 186.5 360.0 108.7  99.2
 0  3.46     0.858      50.1      237.      5.01      4.38394  21559. -31.1446   8.0218   5.985             0.15861       291.20560           10.74 100.0   0.0   0.0   0.235  35.2      57.5 195.6 101.8 186.4 360.0 108.5  99.1
 0  3.48     0.861      50.8      243.      4.96      4.36889  21463. -31.2870   8.0685   5.982             0.15668       287.65979           10.78 100.0   0.0   0.0   0.238  35.5      57.5 195.7 101.7 186.3 360.0 108.3  99.0
 0  3.50     0.864      51.5      250.      4.92      4.35354  21365. -31.4320   8.1162   5.980             0.15473       284.07745           10.82 100.0   0.0   0.0   0.240  35.9      57.6 195.7 101.5 186.3 360.0 108.0  98.9
 0  3.52     0.867      52.1      257.      4.87      4.33787  21266. -31.5797   8.1649   5.977             0.15276       280.45877           10.86 100.0   0.0   0.0   0.243  36.2      57.6 195.7 101.3 186.2 360.0 107.8  98.8
 0  3.54     0.870      52.8      265.      4.83      4.32189  21164. -31.7303   8.2147   5.974             0.15076       276.80261           10.90 100.0   0.0   0.0   0.246  36.5      57.6 195.7 101.2 186.2 360.0 107.5  98.7
 0  3.56     0.873      53.6      272.      4.78      4.30556  21060. -31.8838   8.2657   5.972             0.14875       273.10742           10.95 100.0   0.0   0.0   0.249  36.9      57.6 195.8 101.0 186.1 360.0 107.3  98.6
 0  3.58     0.876      54.3      280.      4.74      4.28888  20953. -32.0404   8.3179   5.969             0.14672       269.37228           10.99 100.0   0.0   0.0   0.252  37.2      57.6 195.8 100.8 186.0 360.0 107.1  98.4
 0  3.60     0.879      44.1      231.      4.69      4.27253  20849. -32.1937   8.3692   5.966             0.14474       265.74869           11.04 100.0   0.0   0.0   0.255  37.6      57.7 195.8 100.7 186.0 360.0 106.8  98.3
 0  3.61     0.882      44.6      237.      4.65      4.25863  20761. -32.3239   8.4129   5.964             0.14308       262.69980           11.08 100.0   0.0   0.0   0.258  37.9      57.7 195.9 100.5 185.9 360.0 106.6  98.2
 0  3.63     0.885      45.1      243.      4.62      4.24448  20671. -32.4563   8.4575   5.961             0.14141       259.62326           11.12 100.0   0.0   0.0   0.260  38.2      57.7 195.9 100.4 185.9 360.0 106.4  98.1
 0  3.65     0.887      45.7      249.      4.58      4.23007  20579. -32.5911   8.5030   5.959             0.13972       256.51859           11.16 100.0   0.0   0.0   0.263  38.5      57.8 195.9 100.3 185.8 360.0 106.2  98.0
